2.70.;313;102 км 477м, Трасса СКАНДИНАВИЯ;Из СПб;29.2902, 60.4866;А, Б;http://elvispiter.ru/images/102%20%D0%BA%D0%BC%20477%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/102%20%D0%BA%D0%BC%20477%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.71.;314;102 км 768м, Трасса СКАНДИНАВИЯ;Из СПб;29.2813, 60.4909;А, Б;http://elvispiter.ru/images/102%20%D0%BA%D0%BC%20768%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/102%20%D0%BA%D0%BC%20768%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91-2.jpg
2.72.;315;104 км 513м, Трасса СКАНДИНАВИЯ;Из СПб;29.2625, 60.5011;А, Б;http://elvispiter.ru/images/104%20%D0%BA%D0%BC%20513%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/104%20%D0%BA%D0%BC%20513%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.73.;316;104 км 533м, Трасса СКАНДИНАВИЯ;В СПб;29.2627, 60.5022;А, Б;http://elvispiter.ru/images/104%20%D0%BA%D0%BC%20533%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/104%20%D0%BA%D0%BC%20533%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.74.;317;106 км 177м, Трасса СКАНДИНАВИЯ;В СПб;29.25, 60.5115;А, Б;http://elvispiter.ru/images/106%20%D0%BA%D0%BC%20177%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/106%20%D0%BA%D0%BC%20177%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.75.;318;106 км 627м, Трасса СКАНДИНАВИЯ;Из СПб;29.2426, 60.5172;А, Б;http://elvispiter.ru/images/106%20%D0%BA%D0%BC%20627%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%91%2C%20%D0%90.jpg, http://elvispiter.ru/images/106%20%D0%BA%D0%BC%20627%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.76.;319;109 км 352м, Трасса СКАНДИНАВИЯ;Из СПб;29.219, 60.5375;А, Б;http://elvispiter.ru/images/109%20%D0%BA%D0%BC%20352%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.jpg, http://elvispiter.ru/images/109%20%D0%BA%D0%BC%20352%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg
2.89.;509;г. Приморск, Приморское шоссе, д.4, рядом ТЦ, остановка, магазины "Связной", Fix Price, "Великолукский комбинат", "Магнит" ;;28.607301, 60.367726;А, Б;http://elvispiter.ru/images/%D0%B3.%20%D0%9F%D1%80%D0%B8%D0%BC%D0%BE%D1%80%D1%81%D0%BA%2C%20%D0%9F%D1%80%D0%B8%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.4%2C%20%D1%80%D1%8F%D0%B4%D0%BE%D0%BC%20%D0%A2%D0%A6%2C%20%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0%2C%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%8B%20%D0%A1%D0%B2%D1%8F%D0%B7%D0%BD%D0%BE%D0%B9%2C%20Fix%20Price%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%BB%D1%83%D0%BA%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%82%2C%20%D0%9C%D0%B0%D0%B3%D0%BD%D0%B8%D1%82%20%D0%90.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%9F%D1%80%D0%B8%D0%BC%D0%BE%D1%80%D1%81%D0%BA%2C%20%D0%9F%D1%80%D0%B8%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.4%2C%20%D1%80%D1%8F%D0%B4%D0%BE%D0%BC%20%D0%A2%D0%A6%2C%20%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0%2C%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%8B%20%D0%A1%D0%B2%D1%8F%D0%B7%D0%BD%D0%BE%D0%B9%2C%20Fix%20Price%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%BB%D1%83%D0%BA%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%82%2C%20%D0%9C%D0%B0%D0%B3%D0%BD%D0%B8%D1%82%20%D0%91.jpg
2.16.;38;114 км 500м, Трасса СКАНДИНАВИЯ,   комплексы АЗС "Арис";В СПб;29.185449, 60.580814;А, Б;http://elvispiter.ru/images/114%20%D0%BA%D0%BC%20500%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%D1%8B%20%D0%90%D0%97%D0%A1%20%D0%90%D1%80%D0%B8%D1%81%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/114%20%D0%BA%D0%BC%20500%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%D1%8B%20%D0%90%D0%97%D0%A1%20%D0%90%D1%80%D0%B8%D1%81%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.77.;320;115 км 550м, Трасса СКАНДИНАВИЯ;В СПб;29.170622, 60.586164;А, Б;http://elvispiter.ru/images/115%20%D0%BA%D0%BC%20550%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg, http://elvispiter.ru/images/115%20%D0%BA%D0%BC%20550%D0%BC%2C%20%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.jpg
2.32.;39;131 км 300 м, Трасса СКАНДИНАВИЯ, перед поворотом на Выборг, до поста ГИБДД;В СПб;28.938491, 60.662322;А, Б;http://elvispiter.ru/images/131%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D0%BC%20%D0%BD%D0%B0%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%B4%D0%BE%20%D0%BF%D0%BE%D1%81%D1%82%D0%B0%20%D0%93%D0%98%D0%91%D0%94%D0%94%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/2.32_b.jpg
2.33.;40;131 км 800 м, Трасса СКАНДИНАВИЯ, перед поворотом на Выборг, до поста ГИБДД;В СПб;28.928781, 60.664983;А, Б;http://elvispiter.ru/images/131%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D0%BC%20%D0%BD%D0%B0%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%B4%D0%BE%20%D0%BF%D0%BE%D1%81%D1%82%D0%B0%20%D0%93%D0%98%D0%91%D0%94%D0%94%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/131%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D0%BC%20%D0%BD%D0%B0%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%B4%D0%BE%20%D0%BF%D0%BE%D1%81%D1%82%D0%B0%20%D0%93%D0%98%D0%91%D0%94%D0%94%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.34.;41;132 км 750 м, Трасса СКАНДИНАВИЯ,  перед поворотом на Выборг, после поста ГИБДД;В СПб;28.913121, 60.667961;А, Б;http://elvispiter.ru/images/132%20%D0%BA%D0%BC%20750%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D0%BC%20%D0%BD%D0%B0%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%BF%D0%BE%D1%81%D0%BB%D0%B5%20%D0%BF%D0%BE%D1%81%D1%82%D0%B0%20%D0%93%D0%98%D0%91%D0%94%D0%94%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/132%20%D0%BA%D0%BC%20750%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D0%BC%20%D0%BD%D0%B0%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%BF%D0%BE%D1%81%D0%BB%D0%B5%20%D0%BF%D0%BE%D1%81%D1%82%D0%B0%20%D0%93%D0%98%D0%91%D0%94%D0%94%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.87.;502;133км 539м , Трасса СКАНДИНАВИЯ,  перед поворотом на Выборг, после поста ГИБДД;В СПб;28.898882, 60.668862;А, Б;http://elvispiter.ru/images/133%D0%BA%D0%BC%20539%D0%BC%20%D0%A1%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%D0%B2%D0%B8%D1%8F%20%D0%90.jpg, http://elvispiter.ru/images/133%D0%BA%D0%BC%20539%D0%BC%20%D0%A1%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%D0%B2%D0%B8%D1%8F%20%D0%91.jpg
2.35.;42;134 км 010м , Трасса СКАНДИНАВИЯ,  перед поворотом на Выборг, после поста ГИБДД;В СПб;28.890897, 60.669309;А, Б;http://elvispiter.ru/images/134%20%D0%BA%D0%BC%20010%D0%BC%20%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D0%BC%20%D0%BD%D0%B0%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%BF%D0%BE%D1%81%D0%BB%D0%B5%20%D0%BF%D0%BE%D1%81%D1%82%D0%B0%20%D0%93%D0%98%D0%91%D0%94%D0%94%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/134%20%D0%BA%D0%BC%20010%D0%BC%20%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D0%BC%20%D0%BD%D0%B0%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%BF%D0%BE%D1%81%D0%BB%D0%B5%20%D0%BF%D0%BE%D1%81%D1%82%D0%B0%20%D0%93%D0%98%D0%91%D0%94%D0%94%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.36.;43;134 км 150м, Трасса СКАНДИНАВИЯ,  перед поворотом на Выборг, после поста ГИБДД;В СПб;28.888247, 60.669818;А, Б;http://elvispiter.ru/images/2.36_a.jpg, http://elvispiter.ru/images/2.36_b.jpg
2.37.;44;134 км 300м, Трасса СКАНДИНАВИЯ,  перед поворотом на Выборг, после поста ГИБДД;В СПб;28.886065, 60.670294;А, Б;http://elvispiter.ru/images/2.37_a.jpg, http://elvispiter.ru/images/2.37_b.jpg
2.38.;146;134 км 650м, Трасса Скандинавия , перед развилкой на объездную и в г. Выборг;Из СПб;28.879551, 60.67163;А, Б;http://elvispiter.ru/images/134%20%D0%BA%D0%BC%20650%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%D0%B2%D0%B8%D1%8F%20%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%BE%D0%B9%20%D0%BD%D0%B0%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D1%83%D1%8E%20%D0%B8%20%D0%B2%20%D0%B3.%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg, http://elvispiter.ru/images/134%20%D0%BA%D0%BC%20650%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%D0%B2%D0%B8%D1%8F%20%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%BE%D0%B9%20%D0%BD%D0%B0%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D1%83%D1%8E%20%D0%B8%20%D0%B2%20%D0%B3.%20%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
2.40.;343;149 км 800 м Трасса СКАНДИНАВИЯ правая сторона;В СПб;28.737629, 60.781195;А, Б;http://elvispiter.ru/images/149%20%D0%BA%D0%BC%20800%20%D0%BC%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.JPG, http://elvispiter.ru/images/149%20%D0%BA%D0%BC%20800%20%D0%BC%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%2C%D0%B2%20%D0%A1%D0%9F%D0%B1.jpg
2.43.;344;150 км 300 м Трасса СКАНДИНАВИЯ правая сторона;В СПб;28.733625, 60.784587;А, Б;http://elvispiter.ru/images/150%20%D0%BA%D0%BC%20300%20%D0%BC%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%20%D0%90.jpg, http://elvispiter.ru/images/150%20%D0%BA%D0%BC%20300%20%D0%BC%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%2C%D0%B2%20%D0%A1%D0%9F%D0%B1.jpg
2.44.;345;151 км 650 м Трасса СКАНДИНАВИЯ правая сторона;В СПб;28.711225, 60.790772;А, Б;http://elvispiter.ru/images/2.44_151%D0%BA%D0%BC%20650%D0%BC%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%D0%B2%D0%B8%D1%8F%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%20%D0%90.jpg, http://elvispiter.ru/images/2.44_151%20%D0%BA%D0%BC%20650%D0%BC%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%D0%B2%D0%B8%D1%8F%20%D0%B2%20%D0%A1%D0%BF%D0%B1%20%D0%91.jpg
2.39.;45;155км 500м, Трасса СКАНДИНАВИЯ,   поворот на п. Калинина;В СПб;28.652686, 60.776928;А, Б;http://elvispiter.ru/images/2.39_155%D0%BA%D0%BC%20500%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%2C%20%20%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%BF.%20%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%90.jpg, http://elvispiter.ru/images/LOELBB0243B.jpg
2.41.;346;АД СКАНДИНАВИЯ 152 км, поворот на Брусничное, правая сторона;В СПб;28.707752, 60.790502;А, Б;http://elvispiter.ru/images/2.41_%20%D0%90%D0%94%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%20152%20%D0%BA%D0%BC%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%91%D1%80%D1%83%D1%81%D0%BD%D0%B8%D1%87%D0%BD%D0%BE%D0%B5%2C%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%90.jpg, http://elvispiter.ru/images/2.41_%20%D0%90%D0%94%20%D0%A1%D0%9A%D0%90%D0%9D%D0%94%D0%98%D0%9D%D0%90%D0%92%D0%98%D0%AF%20152%20%D0%BA%D0%BC%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%91%D1%80%D1%83%D1%81%D0%BD%D0%B8%D1%87%D0%BD%D0%BE%D0%B5%2C%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1_%D0%91.jpg
7.2.;49;12 км 500 м, Мурманское шоссе, за выездом с парковки магазина "Икея";Из СПб;30.504726, 59.88746;А, Б;http://elvispiter.ru/images/12%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%9C%D1%83%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B7%D0%B0%20%D0%B2%D1%8B%D0%B5%D0%B7%D0%B4%D0%BE%D0%BC%20%D1%81%20%D0%BF%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%BA%D0%B8%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D0%B0%20%D0%98%D0%BA%D0%B5%D1%8F%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.JPG, http://elvispiter.ru/images/12%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%9C%D1%83%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B7%D0%B0%20%D0%B2%D1%8B%D0%B5%D0%B7%D0%B4%D0%BE%D0%BC%20%D1%81%20%D0%BF%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%BA%D0%B8%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D0%B0%20%D0%98%D0%BA%D0%B5%D1%8F%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.JPG
